,District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
5733,Pankow,52.63732010677779,13.511327166423511,Troll-Apotheke,52.6312355,13.5114288,Pharmacy
5734,Pankow,52.63732010677779,13.511327166423511,Vamper GmbH,52.640366,13.520406,Auto Garage
5735,Pankow,52.63694516281568,13.481782881524202,Ristorante Trattoria,52.637602,13.491444,Trattoria/Osteria
5736,Pankow,52.636754929190204,13.46701098547365,Bogensee,52.63475425819117,13.465841974945128,Lake
5737,Pankow,52.636368938885745,13.43746769417158,DWF Baustoffe GmbH,52.63128,13.435294,Construction & Landscaping
5738,Pankow,52.636368938885745,13.43746769417158,Bilderrahmen Minerva,52.64040726459066,13.443349599838257,Arts & Crafts Store
5739,Pankow,52.636368938885745,13.43746769417158,berlin medison hotel,52.634746,13.428957999999998,Hotel
5740,Pankow,52.63617318230233,13.422696302120062,Arkenberger Baggersee,52.63565537873849,13.41609779291706,Lake
5741,Pankow,52.63617318230233,13.422696302120062,Arkenberge,52.63539213430642,13.41525705172494,Mountain
5742,Pankow,52.63597558482922,13.407925081268035,Toskana-See,52.63459283718772,13.411483753955718,Bathing Area
5743,Pankow,52.63597558482922,13.407925081268035,Arkenberg,52.63905715942383,13.405527114868164,Scenic Lookout
5744,Pankow,52.645549548090365,13.451921941248472,NSG Bogenseekette und Lietzengrabenniederung,52.644579,13.456791,Nature Preserve
5745,Pankow,52.62833315350615,13.511632216601337,Kaffee-Haus Madlen im Cafè MAX,52.62726,13.501304,Café
5746,Pankow,52.64593197994255,13.481471618115648,Grillplatz Bucher Forst,52.64764200000001,13.479891,Forest
5747,Pankow,52.64593197994255,13.481471618115648,ehem. Regierungskrankenhaus der DDR,52.64142287883953,13.479881286621096,Historic Site
5748,Pankow,52.64593197994255,13.481471618115648,HornOxx Grill & BBQ Catering,52.6465975,13.4894628,Event Service
5749,Pankow,52.62795833068395,13.48209398013324,Moorlinse,52.631902,13.486235999999998,Scenic Lookout
5750,Pankow,52.62795833068395,13.48209398013324,Kosmetik & Wellnessstudio Karin Anders,52.62885079999999,13.4910735,Cosmetics Shop
5751,Pankow,52.62795833068395,13.48209398013324,Schwimmhalle Buch,52.62865124697682,13.492178044898296,Pool
5752,Pankow,52.627576145916436,13.452556402397294,Berlin Medison Hotel,52.629637,13.444598999999998,Hotel
5753,Pankow,52.627576145916436,13.452556402397294,Michas Car Service,52.630841,13.444892,Auto Garage
5754,Pankow,52.62738229292108,13.437787864551414,Kleingartenanlage Birkengrund,52.62635551466143,13.4317946434021,Garden
5755,Pankow,52.62738229292108,13.437787864551414,fischteiche,52.624948599795296,13.431990214911215,Scenic Lookout
5756,Pankow,52.64612043337928,13.496246704723935,Haar Design Anders GmbH,52.643762,13.500493,Salon / Barbershop
5757,Pankow,52.62698906594699,13.408251298897872,Hundeauslaufgebiet Arkenberge / Blankenfelde,52.62885494636667,13.41104507446289,Dog Run
5758,Pankow,52.537123044787066,13.411503998036814,Baden im Wein,52.53788100000001,13.411955,Wine Bar
5759,Pankow,52.537123044787066,13.411503998036814,Dock 11,52.53654590855274,13.408585150976045,Indie Theater
5760,Pankow,52.537123044787066,13.411503998036814,OTTO,52.53798000000001,13.410142,Bistro
5761,Pankow,52.537123044787066,13.411503998036814,OYE Records,52.53828829143888,13.41061826530336,Record Shop
5762,Pankow,52.537123044787066,13.411503998036814,Schädels,52.53832015069355,13.410322670543025,German Restaurant
5763,Pankow,52.537123044787066,13.411503998036814,Basic Wohnen & Leben,52.53804813379959,13.412082327336092,Furniture / Home Store
5764,Pankow,52.537123044787066,13.411503998036814,Cát Tường,52.5381849061917,13.409276763077653,Vegetarian / Vegan Restaurant
5765,Pankow,52.537123044787066,13.411503998036814,The Bird Barbecue,52.53774902890648,13.411588377583152,American Restaurant
5766,Pankow,52.537123044787066,13.411503998036814,Love Story of Berlin,52.538456,13.40952,Bookstore
5767,Pankow,52.537123044787066,13.411503998036814,Lichtblick-Kino,52.53653306754199,13.407585126886705,Indie Movie Theater
5768,Pankow,52.537123044787066,13.411503998036814,Street Food auf Achse,52.53856325355696,13.41321953363144,Street Food Gathering
5769,Pankow,52.537123044787066,13.411503998036814,Berlin on Bike,52.539809141913004,13.413384233903482,Bike Rental / Bike Share
5770,Pankow,52.537123044787066,13.411503998036814,Nothaft,52.54026913696958,13.412257663002185,Café
5771,Pankow,52.537123044787066,13.411503998036814,Hotel Oderberger Berlin,52.538107105310935,13.410701808639375,Hotel
5772,Pankow,52.537123044787066,13.411503998036814,K'UPS Gemüsekebap,52.539997311965465,13.411222019202993,Doner Restaurant
5773,Pankow,52.537123044787066,13.411503998036814,Message In A Bottle,52.538529,13.415299,Beer Bar
5774,Pankow,52.537123044787066,13.411503998036814,Rüyam Gemüse Kebap,52.540562992251395,13.412208178078075,Doner Restaurant
5775,Pankow,52.537123044787066,13.411503998036814,rou,52.535233,13.407213,Vegetarian / Vegan Restaurant
5776,Pankow,52.537123044787066,13.411503998036814,Burgermeister,52.540663,13.412514000000002,Burger Joint
5777,Pankow,52.537123044787066,13.411503998036814,Doors,52.53991237540682,13.41456504468078,Bar
5778,Pankow,52.537123044787066,13.411503998036814,Kauf Dich Glücklich,52.53942444662857,13.407460064934027,Café
5779,Pankow,52.537123044787066,13.411503998036814,Ha-an Sushi,52.53824864908185,13.409365350772939,Sushi Restaurant
5780,Pankow,52.537123044787066,13.411503998036814,Kokio,52.539875,13.41632,Korean Restaurant
5781,Pankow,52.537123044787066,13.411503998036814,Zeit für Brot,52.54115904393887,13.411777183842075,Bakery
5782,Pankow,52.537123044787066,13.411503998036814,colecomp,52.53656700255133,13.416145878901524,Furniture / Home Store
5783,Pankow,52.537123044787066,13.411503998036814,Haferkater,52.541151282054216,13.411323991030672,Breakfast Spot
5784,Pankow,52.537123044787066,13.411503998036814,Babel,52.53666670722011,13.407710761010255,Middle Eastern Restaurant
5785,Pankow,52.537123044787066,13.411503998036814,Kochhaus,52.54143285682619,13.412487005302232,Gourmet Shop
5786,Pankow,52.537123044787066,13.411503998036814,Les Valseuses,52.54127330169978,13.410824596357994,French Restaurant
5787,Pankow,52.537123044787066,13.411503998036814,Brettspielgeschäft.Berlin,52.541274867776,13.41106116771698,Hobby Shop
5788,Pankow,52.537123044787066,13.411503998036814,Weinladen Schmidt,52.5346997965944,13.416316645041785,Wine Shop
5789,Pankow,52.537123044787066,13.411503998036814,Kino in der Kulturbrauerei,52.53861879781471,13.413715245936634,Multiplex
5790,Pankow,52.537123044787066,13.411503998036814,Café KRONE,52.53985166473068,13.40614232632102,Coffee Shop
5791,Pankow,52.537123044787066,13.411503998036814,BerlVin - Whisky & Wein,52.5383341306341,13.415200140567052,Wine Shop
5792,Pankow,52.537123044787066,13.411503998036814,La Käserie,52.541523533430656,13.41508446133711,Cheese Shop
5793,Pankow,52.537123044787066,13.411503998036814,Pizza Nostra,52.540985,13.414694,Pizza Place
5794,Pankow,52.537123044787066,13.411503998036814,The Juicery,52.54071043710187,13.405541181564331,Juice Bar
5795,Pankow,52.537123044787066,13.411503998036814,Rosa Wolf,52.541104,13.409779,Café
5796,Pankow,52.537123044787066,13.411503998036814,Il Giradischi,52.539676316057,13.406975440963187,Pizza Place
5797,Pankow,52.537123044787066,13.411503998036814,Bierlinie,52.54088497927015,13.416760615897994,Beer Store
5798,Pankow,52.537123044787066,13.411503998036814,sichtwechsel,52.538404805954606,13.415878907953882,Optical Shop
5799,Pankow,52.537123044787066,13.411503998036814,Palais in der Kulturbrauerei,52.53892727912206,13.413480440422745,Event Space
5800,Pankow,52.537123044787066,13.411503998036814,Eiscafé Annamaria,52.537854835337974,13.417491035595262,Ice Cream Shop
5801,Pankow,52.537123044787066,13.411503998036814,Kaffee Käthe,52.53390313900557,13.41543638112108,Café
5802,Pankow,52.537123044787066,13.411503998036814,SPRO Scones Bakery & Coffee,52.542423,13.412743,Bakery
5803,Pankow,52.537123044787066,13.411503998036814,Ökomarkt am Kollwitzplatz,52.53667764611475,13.417643308639526,Market
5804,Pankow,52.537123044787066,13.411503998036814,Hirsch & Eber,52.53841675108741,13.420164585113525,Burger Joint
5805,Pankow,52.537123044787066,13.411503998036814,Bäckerei Zessin,52.53354549040041,13.406436131941893,Bakery
